# laser_deposition ray paths
# step 0 time 6.91752681e-17 ray_stride 16 ray_step_stride 40
# one row per recorded point; rows are grouped by ray and ordered along the march
# P [W] is the power still carried; ne [m^-3] is at the point; turned = 1 on the step the near-critical specular branch fired
# iray istep x z P ne turned
0 11960 -2.67725324e-05 7.67811318e-05 8.67322268e-22 0.00000000e+00 0
0 12000 -2.67725325e-05 7.76195954e-05 8.67322268e-22 0.00000000e+00 0
0 12040 -2.67725325e-05 7.84580590e-05 8.67322268e-22 0.00000000e+00 0
0 12080 -2.67725325e-05 7.92965225e-05 8.67322268e-22 0.00000000e+00 0
0 12120 -2.67725326e-05 8.01349861e-05 8.67322268e-22 0.00000000e+00 0
0 12160 -2.67725326e-05 8.09734497e-05 8.67322268e-22 0.00000000e+00 0
0 12200 -2.67725327e-05 8.18119132e-05 8.67322268e-22 0.00000000e+00 0
0 12240 -2.67725327e-05 8.26503768e-05 8.67322268e-22 0.00000000e+00 0
0 12280 -2.67725327e-05 8.34888404e-05 8.67322268e-22 0.00000000e+00 0
0 12320 -2.67725328e-05 8.43273039e-05 8.67322268e-22 0.00000000e+00 0
0 12360 -2.67725328e-05 8.51657675e-05 8.67322268e-22 0.00000000e+00 0
0 12400 -2.67725328e-05 8.60042311e-05 8.67322268e-22 0.00000000e+00 0
0 12440 -2.67725329e-05 8.68426946e-05 8.67322268e-22 0.00000000e+00 0
0 12480 -2.67725329e-05 8.76811582e-05 8.67322268e-22 0.00000000e+00 0
0 12520 -2.67725330e-05 8.85196218e-05 8.67322268e-22 0.00000000e+00 0
0 12560 -2.67725330e-05 8.93580853e-05 8.67322268e-22 0.00000000e+00 0
0 12600 -2.67725330e-05 9.01965489e-05 8.67322268e-22 0.00000000e+00 0
0 12640 -2.67725331e-05 9.10350125e-05 8.67322268e-22 0.00000000e+00 0
0 12680 -2.67725331e-05 9.18734760e-05 8.67322268e-22 0.00000000e+00 0
0 12720 -2.67725331e-05 9.27119396e-05 8.67322268e-22 0.00000000e+00 0
0 12760 -2.67725332e-05 9.35504032e-05 8.67322268e-22 0.00000000e+00 0
0 12800 -2.67725332e-05 9.43888667e-05 8.67322268e-22 0.00000000e+00 0
0 12840 -2.67725333e-05 9.52273303e-05 8.67322268e-22 0.00000000e+00 0
0 12880 -2.67725333e-05 9.60657939e-05 8.67322268e-22 0.00000000e+00 0
0 12920 -2.67725333e-05 9.69042574e-05 8.67322268e-22 0.00000000e+00 0
0 12960 -2.67725334e-05 9.77427210e-05 8.67322268e-22 0.00000000e+00 0
0 13000 -2.67725334e-05 9.85811846e-05 8.67322268e-22 0.00000000e+00 0
0 13040 -2.67725334e-05 9.94196481e-05 8.67322268e-22 0.00000000e+00 0
0 13080 -2.67725335e-05 1.00258112e-04 8.67322268e-22 0.00000000e+00 0
0 13120 -2.67725335e-05 1.01096575e-04 8.67322268e-22 0.00000000e+00 0
0 13160 -2.67725335e-05 1.01935039e-04 8.67322268e-22 0.00000000e+00 0
0 13200 -2.67725336e-05 1.02773502e-04 8.67322268e-22 0.00000000e+00 0
0 13240 -2.67725336e-05 1.03611966e-04 8.67322268e-22 0.00000000e+00 0
0 13280 -2.67725337e-05 1.04450430e-04 8.67322268e-22 0.00000000e+00 0
0 13320 -2.67725337e-05 1.05288893e-04 8.67322268e-22 0.00000000e+00 0
0 13360 -2.67725337e-05 1.06127357e-04 8.67322268e-22 0.00000000e+00 0
0 13400 -2.67725338e-05 1.06965820e-04 8.67322268e-22 0.00000000e+00 0
0 13440 -2.67725338e-05 1.07804284e-04 8.67322268e-22 0.00000000e+00 0
0 13480 -2.67725338e-05 1.08642747e-04 8.67322268e-22 0.00000000e+00 0
0 13520 -2.67725339e-05 1.09481211e-04 8.67322268e-22 0.00000000e+00 0
0 13560 -2.67725339e-05 1.10319674e-04 8.67322268e-22 0.00000000e+00 0
0 13600 -2.67725340e-05 1.11158138e-04 8.67322268e-22 0.00000000e+00 0
0 13640 -2.67725340e-05 1.11996602e-04 8.67322268e-22 0.00000000e+00 0
0 13680 -2.67725340e-05 1.12835065e-04 8.67322268e-22 0.00000000e+00 0
0 13720 -2.67725341e-05 1.13673529e-04 8.67322268e-22 0.00000000e+00 0
0 13760 -2.67725341e-05 1.14511992e-04 8.67322268e-22 0.00000000e+00 0
0 13800 -2.67725341e-05 1.15350456e-04 8.67322268e-22 0.00000000e+00 0
0 13840 -2.67725342e-05 1.16188919e-04 8.67322268e-22 0.00000000e+00 0
0 13880 -2.67725342e-05 1.17027383e-04 8.67322268e-22 0.00000000e+00 0
0 13920 -2.67725343e-05 1.17865847e-04 8.67322268e-22 0.00000000e+00 0
0 13960 -2.67725343e-05 1.18704310e-04 8.67322268e-22 0.00000000e+00 0
0 14000 -2.67725343e-05 1.19542774e-04 8.67322268e-22 0.00000000e+00 0
0 14040 -2.67725344e-05 1.20381237e-04 8.67322268e-22 0.00000000e+00 0
0 14080 -2.67725344e-05 1.21219701e-04 8.67322268e-22 0.00000000e+00 0
0 14120 -2.67725344e-05 1.22058164e-04 8.67322268e-22 0.00000000e+00 0
0 14160 -2.67725345e-05 1.22896628e-04 8.67322268e-22 0.00000000e+00 0
0 14200 -2.67725345e-05 1.23735092e-04 8.67322268e-22 0.00000000e+00 0
0 14240 -2.67725346e-05 1.24573555e-04 8.67322268e-22 0.00000000e+00 0
0 14280 -2.67725346e-05 1.25412019e-04 8.67322268e-22 0.00000000e+00 0
0 14320 -2.67725346e-05 1.26250482e-04 8.67322268e-22 0.00000000e+00 0
0 14360 -2.67725347e-05 1.27088946e-04 8.67322268e-22 0.00000000e+00 0
0 14400 -2.67725347e-05 1.27927409e-04 8.67322268e-22 0.00000000e+00 0
0 14440 -2.67725347e-05 1.28765873e-04 8.67322268e-22 0.00000000e+00 0
0 14480 -2.67725348e-05 1.29604337e-04 8.67322268e-22 0.00000000e+00 0
0 14520 -2.67725348e-05 1.30442800e-04 8.67322268e-22 0.00000000e+00 0
0 14560 -2.67725348e-05 1.31281264e-04 8.67322268e-22 0.00000000e+00 0
0 14600 -2.67725349e-05 1.32119727e-04 8.67322268e-22 0.00000000e+00 0
0 14640 -2.67725349e-05 1.32958191e-04 8.67322268e-22 0.00000000e+00 0
0 14680 -2.67725350e-05 1.33796654e-04 8.67322268e-22 0.00000000e+00 0
0 14720 -2.67725350e-05 1.34635118e-04 8.67322268e-22 0.00000000e+00 0
0 14760 -2.67725350e-05 1.35473581e-04 8.67322268e-22 0.00000000e+00 0
0 14800 -2.67725351e-05 1.36312045e-04 8.67322268e-22 0.00000000e+00 0
0 14840 -2.67725351e-05 1.37150509e-04 8.67322268e-22 0.00000000e+00 0
0 14880 -2.67725351e-05 1.37988972e-04 8.67322268e-22 0.00000000e+00 0
0 14920 -2.67725352e-05 1.38827436e-04 8.67322268e-22 0.00000000e+00 0
0 14960 -2.67725352e-05 1.39665899e-04 8.67322268e-22 0.00000000e+00 0
0 15000 -2.67725353e-05 1.40504363e-04 8.67322268e-22 0.00000000e+00 0
0 15040 -2.67725353e-05 1.41342826e-04 8.67322268e-22 0.00000000e+00 0
0 15080 -2.67725353e-05 1.42181290e-04 8.67322268e-22 0.00000000e+00 0
0 15120 -2.67725354e-05 1.43019754e-04 8.67322268e-22 0.00000000e+00 0
0 15160 -2.67725354e-05 1.43858217e-04 8.67322268e-22 0.00000000e+00 0
0 15200 -2.67725354e-05 1.44696681e-04 8.67322268e-22 0.00000000e+00 0
0 15240 -2.67725355e-05 1.45535144e-04 8.67322268e-22 0.00000000e+00 0
0 15280 -2.67725355e-05 1.46373608e-04 8.67322268e-22 0.00000000e+00 0
0 15320 -2.67725356e-05 1.47212071e-04 8.67322268e-22 0.00000000e+00 0
0 15360 -2.67725356e-05 1.48050535e-04 8.67322268e-22 0.00000000e+00 0
0 15400 -2.67725356e-05 1.48888999e-04 8.67322268e-22 0.00000000e+00 0
0 15440 -2.67725357e-05 1.49727462e-04 8.67322268e-22 0.00000000e+00 0
0 15480 -2.67725357e-05 1.50565926e-04 8.67322268e-22 0.00000000e+00 0
0 15520 -2.67725357e-05 1.51404389e-04 8.67322268e-22 0.00000000e+00 0
0 15560 -2.67725358e-05 1.52242853e-04 8.67322268e-22 0.00000000e+00 0
0 15600 -2.67725358e-05 1.53081316e-04 8.67322268e-22 0.00000000e+00 0
0 15640 -2.67725359e-05 1.53919780e-04 8.67322268e-22 0.00000000e+00 0
0 15680 -2.67725359e-05 1.54758244e-04 8.67322268e-22 0.00000000e+00 0
0 15720 -2.67725359e-05 1.55596707e-04 8.67322268e-22 0.00000000e+00 0
0 15760 -2.67725360e-05 1.56435171e-04 8.67322268e-22 0.00000000e+00 0
0 15800 -2.67725360e-05 1.57273634e-04 8.67322268e-22 0.00000000e+00 0
0 15840 -2.67725360e-05 1.58112098e-04 8.67322268e-22 0.00000000e+00 0
0 15880 -2.67725361e-05 1.58950561e-04 8.67322268e-22 0.00000000e+00 0
0 15920 -2.67725361e-05 1.59789025e-04 8.67322268e-22 0.00000000e+00 0
0 15960 -2.67725361e-05 1.60627488e-04 8.67322268e-22 0.00000000e+00 0
0 16000 -2.67725362e-05 1.61465952e-04 8.67322268e-22 0.00000000e+00 0
0 16040 -2.67725362e-05 1.62304416e-04 8.67322268e-22 0.00000000e+00 0
0 16080 -2.67725363e-05 1.63142879e-04 8.67322268e-22 0.00000000e+00 0
0 16120 -2.67725363e-05 1.63981343e-04 8.67322268e-22 0.00000000e+00 0
0 16160 -2.67725363e-05 1.64819806e-04 8.67322268e-22 0.00000000e+00 0
0 16200 -2.67725364e-05 1.65658270e-04 8.67322268e-22 0.00000000e+00 0
0 16240 -2.67725364e-05 1.66496733e-04 8.67322268e-22 0.00000000e+00 0
0 16280 -2.67725364e-05 1.67335197e-04 8.67322268e-22 0.00000000e+00 0
0 16320 -2.67725365e-05 1.68173661e-04 8.67322268e-22 0.00000000e+00 0
0 16360 -2.67725365e-05 1.69012124e-04 8.67322268e-22 0.00000000e+00 0
0 16400 -2.67725366e-05 1.69850588e-04 8.67322268e-22 0.00000000e+00 0
0 16440 -2.67725366e-05 1.70689051e-04 8.67322268e-22 0.00000000e+00 0
0 16480 -2.67725366e-05 1.71527515e-04 8.67322268e-22 0.00000000e+00 0
0 16520 -2.67725367e-05 1.72365978e-04 8.67322268e-22 0.00000000e+00 0
0 16560 -2.67725367e-05 1.73204442e-04 8.67322268e-22 0.00000000e+00 0
0 16600 -2.67725367e-05 1.74042906e-04 8.67322268e-22 0.00000000e+00 0
0 16640 -2.67725368e-05 1.74881369e-04 8.67322268e-22 0.00000000e+00 0
0 16680 -2.67725368e-05 1.75719833e-04 8.67322268e-22 0.00000000e+00 0
0 16720 -2.67725369e-05 1.76558296e-04 8.67322268e-22 0.00000000e+00 0
0 16760 -2.67725369e-05 1.77396760e-04 8.67322268e-22 0.00000000e+00 0
0 16800 -2.67725369e-05 1.78235223e-04 8.67322268e-22 0.00000000e+00 0
0 16840 -2.67725370e-05 1.79073687e-04 8.67322268e-22 0.00000000e+00 0
0 16880 -2.67725370e-05 1.79912150e-04 8.67322268e-22 0.00000000e+00 0
0 16920 -2.67725370e-05 1.80750614e-04 8.67322268e-22 0.00000000e+00 0
0 16960 -2.67725371e-05 1.81589078e-04 8.67322268e-22 0.00000000e+00 0
0 17000 -2.67725371e-05 1.82427541e-04 8.67322268e-22 0.00000000e+00 0
0 17040 -2.67725372e-05 1.83266005e-04 8.67322268e-22 0.00000000e+00 0
0 17080 -2.67725372e-05 1.84104468e-04 8.67322268e-22 0.00000000e+00 0
16 -1 -2.54318060e-05 1.84349171e-04 8.33330592e-14 0.00000000e+00 0
16 0 -2.54318060e-05 1.84328222e-04 8.33330592e-14 0.00000000e+00 0
16 40 -2.54318060e-05 1.83490271e-04 8.33330592e-14 0.00000000e+00 0
16 80 -2.54318060e-05 1.82652320e-04 8.33330592e-14 0.00000000e+00 0
16 120 -2.54318060e-05 1.81814369e-04 8.33330592e-14 0.00000000e+00 0
16 160 -2.54318060e-05 1.80976419e-04 8.33330592e-14 0.00000000e+00 0
16 200 -2.54318060e-05 1.80138468e-04 8.33330592e-14 0.00000000e+00 0
16 240 -2.54318060e-05 1.79300517e-04 8.33330592e-14 0.00000000e+00 0
16 280 -2.54318060e-05 1.78462566e-04 8.33330592e-14 0.00000000e+00 0
16 320 -2.54318060e-05 1.77624616e-04 8.33330592e-14 0.00000000e+00 0
16 360 -2.54318060e-05 1.76786665e-04 8.33330592e-14 0.00000000e+00 0
16 400 -2.54318060e-05 1.75948714e-04 8.33330592e-14 0.00000000e+00 0
16 440 -2.54318060e-05 1.75110763e-04 8.33330592e-14 0.00000000e+00 0
16 480 -2.54318060e-05 1.74272813e-04 8.33330592e-14 0.00000000e+00 0
16 520 -2.54318060e-05 1.73434862e-04 8.33330592e-14 0.00000000e+00 0
16 560 -2.54318060e-05 1.72596911e-04 8.33330592e-14 0.00000000e+00 0
16 600 -2.54318060e-05 1.71758960e-04 8.33330592e-14 0.00000000e+00 0
16 640 -2.54318060e-05 1.70921009e-04 8.33330592e-14 0.00000000e+00 0
16 680 -2.54318060e-05 1.70083059e-04 8.33330592e-14 0.00000000e+00 0
16 720 -2.54318060e-05 1.69245108e-04 8.33330592e-14 0.00000000e+00 0
16 760 -2.54318060e-05 1.68407157e-04 8.33330592e-14 0.00000000e+00 0
16 800 -2.54318060e-05 1.67569206e-04 8.33330592e-14 0.00000000e+00 0
16 840 -2.54318060e-05 1.66731256e-04 8.33330592e-14 0.00000000e+00 0
16 880 -2.54318060e-05 1.65893305e-04 8.33330592e-14 0.00000000e+00 0
16 920 -2.54318060e-05 1.65055354e-04 8.33330592e-14 0.00000000e+00 0
16 960 -2.54318060e-05 1.64217403e-04 8.33330592e-14 0.00000000e+00 0
16 1000 -2.54318060e-05 1.63379452e-04 8.33330592e-14 0.00000000e+00 0
16 1040 -2.54318060e-05 1.62541502e-04 8.33330592e-14 0.00000000e+00 0
16 1080 -2.54318060e-05 1.61703551e-04 8.33330592e-14 0.00000000e+00 0
16 1120 -2.54318060e-05 1.60865600e-04 8.33330592e-14 0.00000000e+00 0
16 1160 -2.54318060e-05 1.60027649e-04 8.33330592e-14 0.00000000e+00 0
16 1200 -2.54318060e-05 1.59189699e-04 8.33330592e-14 0.00000000e+00 0
16 1240 -2.54318060e-05 1.58351748e-04 8.33330592e-14 0.00000000e+00 0
16 1280 -2.54318060e-05 1.57513797e-04 8.33330592e-14 0.00000000e+00 0
16 1320 -2.54318060e-05 1.56675846e-04 8.33330592e-14 0.00000000e+00 0
16 1360 -2.54318060e-05 1.55837895e-04 8.33330592e-14 0.00000000e+00 0
16 1400 -2.54318060e-05 1.54999945e-04 8.33330592e-14 0.00000000e+00 0
16 1440 -2.54318060e-05 1.54161994e-04 8.33330592e-14 0.00000000e+00 0
16 1480 -2.54318060e-05 1.53324043e-04 8.33330592e-14 0.00000000e+00 0
16 1520 -2.54318060e-05 1.52486092e-04 8.33330592e-14 0.00000000e+00 0
16 1560 -2.54318060e-05 1.51648142e-04 8.33330592e-14 0.00000000e+00 0
16 1600 -2.54318060e-05 1.50810191e-04 8.33330592e-14 0.00000000e+00 0
16 1640 -2.54318060e-05 1.49972240e-04 8.33330592e-14 0.00000000e+00 0
16 1680 -2.54318060e-05 1.49134289e-04 8.33330592e-14 0.00000000e+00 0
16 1720 -2.54318060e-05 1.48296338e-04 8.33330592e-14 0.00000000e+00 0
16 1760 -2.54318060e-05 1.47458388e-04 8.33330592e-14 0.00000000e+00 0
16 1800 -2.54318060e-05 1.46620437e-04 8.33330592e-14 0.00000000e+00 0
16 1840 -2.54318060e-05 1.45782486e-04 8.33330592e-14 0.00000000e+00 0
16 1880 -2.54318060e-05 1.44944535e-04 8.33330592e-14 0.00000000e+00 0
16 1920 -2.54318060e-05 1.44106585e-04 8.33330592e-14 0.00000000e+00 0
16 1960 -2.54318060e-05 1.43268634e-04 8.33330592e-14 0.00000000e+00 0
16 2000 -2.54318060e-05 1.42430683e-04 8.33330592e-14 0.00000000e+00 0
16 2040 -2.54318060e-05 1.41592732e-04 8.33330592e-14 0.00000000e+00 0
16 2080 -2.54318060e-05 1.40754781e-04 8.33330592e-14 0.00000000e+00 0
16 2120 -2.54318060e-05 1.39916831e-04 8.33330592e-14 0.00000000e+00 0
16 2160 -2.54318060e-05 1.39078880e-04 8.33330592e-14 0.00000000e+00 0
16 2200 -2.54318060e-05 1.38240929e-04 8.33330592e-14 0.00000000e+00 0
16 2240 -2.54318060e-05 1.37402978e-04 8.33330592e-14 0.00000000e+00 0
16 2280 -2.54318060e-05 1.36565028e-04 8.33330592e-14 0.00000000e+00 0
16 2320 -2.54318060e-05 1.35727077e-04 8.33330592e-14 0.00000000e+00 0
16 2360 -2.54318060e-05 1.34889126e-04 8.33330592e-14 0.00000000e+00 0
16 2400 -2.54318060e-05 1.34051175e-04 8.33330592e-14 0.00000000e+00 0
16 2440 -2.54318060e-05 1.33213225e-04 8.33330592e-14 0.00000000e+00 0
16 2480 -2.54318060e-05 1.32375274e-04 8.33330592e-14 0.00000000e+00 0
16 2520 -2.54318060e-05 1.31537323e-04 8.33330592e-14 0.00000000e+00 0
16 2560 -2.54318060e-05 1.30699372e-04 8.33330592e-14 0.00000000e+00 0
16 2600 -2.54318060e-05 1.29861421e-04 8.33330592e-14 0.00000000e+00 0
16 2640 -2.54318060e-05 1.29023471e-04 8.33330592e-14 0.00000000e+00 0
16 2680 -2.54318060e-05 1.28185520e-04 8.33330592e-14 0.00000000e+00 0
16 2720 -2.54318060e-05 1.27347569e-04 8.33330592e-14 0.00000000e+00 0
16 2760 -2.54318060e-05 1.26509618e-04 8.33330592e-14 0.00000000e+00 0
16 2800 -2.54318060e-05 1.25671668e-04 8.33330592e-14 0.00000000e+00 0
16 2840 -2.54318060e-05 1.24833717e-04 8.33330592e-14 0.00000000e+00 0
16 2880 -2.54318060e-05 1.23995766e-04 8.33330592e-14 0.00000000e+00 0
16 2920 -2.54318060e-05 1.23157815e-04 8.33330592e-14 0.00000000e+00 0
16 2960 -2.54318060e-05 1.22319864e-04 8.33330592e-14 0.00000000e+00 0
16 3000 -2.54318060e-05 1.21481914e-04 8.33330592e-14 0.00000000e+00 0
16 3040 -2.54318060e-05 1.20643963e-04 8.33330592e-14 0.00000000e+00 0
16 3080 -2.54318060e-05 1.19806012e-04 8.33330592e-14 0.00000000e+00 0
16 3120 -2.54318060e-05 1.18968061e-04 8.33330592e-14 0.00000000e+00 0
16 3160 -2.54318060e-05 1.18130111e-04 8.33330592e-14 0.00000000e+00 0
16 3200 -2.54318060e-05 1.17292160e-04 8.33330592e-14 0.00000000e+00 0
16 3240 -2.54318060e-05 1.16454209e-04 8.33330592e-14 0.00000000e+00 0
16 3280 -2.54318060e-05 1.15616258e-04 8.33330592e-14 0.00000000e+00 0
16 3320 -2.54318060e-05 1.14778307e-04 8.33330592e-14 0.00000000e+00 0
16 3360 -2.54318060e-05 1.13940357e-04 8.33330592e-14 0.00000000e+00 0
16 3400 -2.54318060e-05 1.13102406e-04 8.33330592e-14 0.00000000e+00 0
16 3440 -2.54318060e-05 1.12264455e-04 8.33330592e-14 0.00000000e+00 0
16 3480 -2.54318060e-05 1.11426504e-04 8.33330592e-14 0.00000000e+00 0
16 3520 -2.54318060e-05 1.10588554e-04 8.33330592e-14 0.00000000e+00 0
16 3560 -2.54318060e-05 1.09750603e-04 8.33330592e-14 0.00000000e+00 0
16 3600 -2.54318060e-05 1.08912652e-04 8.33330592e-14 0.00000000e+00 0
16 3640 -2.54318060e-05 1.08074701e-04 8.33330592e-14 0.00000000e+00 0
16 3680 -2.54318060e-05 1.07236750e-04 8.33330592e-14 0.00000000e+00 0
16 3720 -2.54318060e-05 1.06398800e-04 8.33330592e-14 0.00000000e+00 0
16 3760 -2.54318060e-05 1.05560849e-04 8.33330592e-14 0.00000000e+00 0
16 3800 -2.54318060e-05 1.04722898e-04 8.33330592e-14 0.00000000e+00 0
16 3840 -2.54318060e-05 1.03884947e-04 8.33330592e-14 0.00000000e+00 0
16 3880 -2.54318060e-05 1.03046997e-04 8.33330592e-14 0.00000000e+00 0
16 3920 -2.54318060e-05 1.02209046e-04 8.33330592e-14 0.00000000e+00 0
16 3960 -2.54318060e-05 1.01371095e-04 8.33330592e-14 0.00000000e+00 0
16 4000 -2.54318060e-05 1.00533144e-04 8.33330592e-14 0.00000000e+00 0
16 4040 -2.54318060e-05 9.96951935e-05 8.33330592e-14 0.00000000e+00 0
16 4080 -2.54318060e-05 9.88572427e-05 8.33330592e-14 0.00000000e+00 0
16 4120 -2.54318060e-05 9.80192919e-05 8.33330592e-14 0.00000000e+00 0
16 4160 -2.54318060e-05 9.71813412e-05 8.33330592e-14 0.00000000e+00 0
16 4200 -2.54318060e-05 9.63433904e-05 8.33330592e-14 0.00000000e+00 0
16 4240 -2.54318060e-05 9.55054396e-05 8.33330592e-14 0.00000000e+00 0
16 4280 -2.54318060e-05 9.46674888e-05 8.33330592e-14 0.00000000e+00 0
16 4320 -2.54318060e-05 9.38295381e-05 8.33330592e-14 0.00000000e+00 0
16 4360 -2.54318060e-05 9.29915873e-05 8.33330592e-14 0.00000000e+00 0
16 4400 -2.54318060e-05 9.21536365e-05 8.33330592e-14 0.00000000e+00 0
16 4440 -2.54318060e-05 9.13156857e-05 8.33330592e-14 0.00000000e+00 0
16 4480 -2.54318060e-05 9.04777350e-05 8.33330592e-14 0.00000000e+00 0
16 4520 -2.54318060e-05 8.96397842e-05 8.33330592e-14 0.00000000e+00 0
16 4560 -2.54318060e-05 8.88018334e-05 8.33330592e-14 0.00000000e+00 0
16 4600 -2.54318060e-05 8.79638826e-05 8.33330592e-14 0.00000000e+00 0
16 4640 -2.54318060e-05 8.71259319e-05 8.33330592e-14 0.00000000e+00 0
16 4680 -2.54318060e-05 8.62879811e-05 8.33330592e-14 0.00000000e+00 0
16 4720 -2.54318060e-05 8.54500303e-05 8.33330592e-14 0.00000000e+00 0
16 4760 -2.54318060e-05 8.46120795e-05 8.33330592e-14 0.00000000e+00 0
16 4800 -2.54318060e-05 8.37741288e-05 8.33330592e-14 0.00000000e+00 0
16 4840 -2.54318060e-05 8.29361780e-05 8.33330592e-14 0.00000000e+00 0
16 4880 -2.54318060e-05 8.20982272e-05 8.33330592e-14 0.00000000e+00 0
16 4920 -2.54318060e-05 8.12602764e-05 8.33330592e-14 0.00000000e+00 0
16 4960 -2.54318060e-05 8.04223257e-05 8.33330592e-14 0.00000000e+00 0
16 5000 -2.54318060e-05 7.95843749e-05 8.33330592e-14 0.00000000e+00 0
16 5040 -2.54318060e-05 7.87464241e-05 8.33330592e-14 0.00000000e+00 0
16 5080 -2.54318060e-05 7.79084733e-05 8.33330592e-14 0.00000000e+00 0
16 5120 -2.54318060e-05 7.70705226e-05 8.33330592e-14 0.00000000e+00 0
16 5160 -2.54318060e-05 7.62325718e-05 8.33330592e-14 0.00000000e+00 0
16 5200 -2.54318060e-05 7.53946210e-05 8.33330592e-14 0.00000000e+00 0
16 5240 -2.54318060e-05 7.45566702e-05 8.33330592e-14 0.00000000e+00 0
16 5280 -2.54318060e-05 7.37187195e-05 8.33330592e-14 0.00000000e+00 0
16 5320 -2.54318060e-05 7.28807687e-05 8.33330592e-14 0.00000000e+00 0
16 5360 -2.54318060e-05 7.20428179e-05 8.33330592e-14 0.00000000e+00 0
16 5400 -2.54318060e-05 7.12048671e-05 8.33330592e-14 0.00000000e+00 0
16 5440 -2.54318060e-05 7.03669164e-05 8.33330592e-14 0.00000000e+00 0
16 5480 -2.54318060e-05 6.95289656e-05 8.33330592e-14 0.00000000e+00 0
16 5520 -2.54318060e-05 6.86910148e-05 8.33330592e-14 0.00000000e+00 0
16 5560 -2.54318060e-05 6.78530640e-05 8.33330592e-14 0.00000000e+00 0
16 5600 -2.54318060e-05 6.70151133e-05 8.33330592e-14 0.00000000e+00 0
16 5640 -2.54318060e-05 6.61771625e-05 8.33330592e-14 0.00000000e+00 0
16 5680 -2.54318060e-05 6.53392117e-05 8.33330592e-14 0.00000000e+00 0
16 5720 -2.54318060e-05 6.45012609e-05 8.33330592e-14 0.00000000e+00 0
16 5760 -2.54318060e-05 6.36633102e-05 8.33330592e-14 0.00000000e+00 0
16 5800 -2.54318060e-05 6.28253594e-05 8.33330592e-14 0.00000000e+00 0
16 5840 -2.54318060e-05 6.19874086e-05 8.33330592e-14 0.00000000e+00 0
16 5880 -2.54318060e-05 6.11494578e-05 8.33330592e-14 0.00000000e+00 0
16 5920 -2.54318060e-05 6.03115071e-05 8.33330592e-14 0.00000000e+00 0
16 5960 -2.54318060e-05 5.94735563e-05 8.33330592e-14 0.00000000e+00 0
16 6000 -2.54318060e-05 5.86356055e-05 8.33330592e-14 0.00000000e+00 0
16 6040 -2.54318060e-05 5.77976547e-05 8.33330592e-14 0.00000000e+00 0
16 6080 -2.54318060e-05 5.69597040e-05 8.33330592e-14 0.00000000e+00 0
16 6120 -2.54318060e-05 5.61217532e-05 8.33330592e-14 0.00000000e+00 0
16 6160 -2.54318060e-05 5.52838024e-05 8.33330592e-14 0.00000000e+00 0
16 6200 -2.54318060e-05 5.44458516e-05 8.33330592e-14 0.00000000e+00 0
16 6240 -2.54318060e-05 5.36079009e-05 8.33330592e-14 0.00000000e+00 0
16 6280 -2.54318060e-05 5.27699501e-05 8.33330592e-14 0.00000000e+00 0
16 6320 -2.54318060e-05 5.19319993e-05 8.33330592e-14 0.00000000e+00 0
16 6360 -2.54318060e-05 5.10940485e-05 8.33330592e-14 0.00000000e+00 0
16 6400 -2.54318060e-05 5.02560978e-05 8.33330592e-14 0.00000000e+00 0
16 6440 -2.54318060e-05 4.94181470e-05 8.33330592e-14 0.00000000e+00 0
16 6480 -2.54318060e-05 4.85801962e-05 8.33330592e-14 0.00000000e+00 0
16 6520 -2.54318060e-05 4.77422454e-05 8.33330592e-14 0.00000000e+00 0
16 6560 -2.54318060e-05 4.69042947e-05 8.33330592e-14 0.00000000e+00 0
16 6600 -2.54318060e-05 4.60663439e-05 8.33330592e-14 0.00000000e+00 0
16 6640 -2.54318060e-05 4.52283931e-05 8.33330592e-14 0.00000000e+00 0
16 6680 -2.54318060e-05 4.43904423e-05 8.33330592e-14 0.00000000e+00 0
16 6720 -2.54318060e-05 4.35524916e-05 8.33330592e-14 0.00000000e+00 0
16 6760 -2.54318060e-05 4.27145408e-05 8.33330592e-14 0.00000000e+00 0
16 6800 -2.54318060e-05 4.18765900e-05 8.33330592e-14 0.00000000e+00 0
16 6840 -2.54318060e-05 4.10386392e-05 8.33330592e-14 0.00000000e+00 0
16 6880 -2.54318060e-05 4.02006884e-05 8.33330592e-14 0.00000000e+00 0
16 6920 -2.54318060e-05 3.93627377e-05 8.33330592e-14 0.00000000e+00 0
16 6960 -2.54318060e-05 3.85247869e-05 8.33330592e-14 0.00000000e+00 0
16 7000 -2.54318060e-05 3.76868361e-05 8.33330592e-14 0.00000000e+00 0
16 7040 -2.54318060e-05 3.68488853e-05 8.33330592e-14 0.00000000e+00 0
16 7080 -2.54318060e-05 3.60109346e-05 8.33330592e-14 0.00000000e+00 0
16 7120 -2.54318060e-05 3.51729838e-05 8.33330592e-14 0.00000000e+00 0
16 7160 -2.54318060e-05 3.43350330e-05 8.33330592e-14 0.00000000e+00 0
16 7200 -2.54318060e-05 3.34970822e-05 8.33330592e-14 0.00000000e+00 0
16 7240 -2.54318060e-05 3.26591315e-05 8.33330592e-14 0.00000000e+00 0
16 7280 -2.54318060e-05 3.18211807e-05 8.33330592e-14 0.00000000e+00 0
16 7320 -2.54318060e-05 3.09832299e-05 8.33330592e-14 0.00000000e+00 0
16 7360 -2.54318060e-05 3.01452782e-05 8.33330587e-14 1.88602352e+23 0
