# refraction=1, step 0, on-axis |x|<5 d_e
# z/d_e   P_abs [W/m^3]   n_e/n_cr
 1.0392500e+03  0.0000000e+00  0.0000000e+00
 1.0397500e+03  0.0000000e+00  0.0000000e+00
 1.0402500e+03  0.0000000e+00  0.0000000e+00
 1.0407500e+03  0.0000000e+00  0.0000000e+00
 1.0412500e+03  0.0000000e+00  0.0000000e+00
 1.0417500e+03  0.0000000e+00  0.0000000e+00
 1.0422500e+03  0.0000000e+00  0.0000000e+00
 1.0427500e+03  0.0000000e+00  0.0000000e+00
 1.0432500e+03  0.0000000e+00  0.0000000e+00
 1.0437500e+03  0.0000000e+00  0.0000000e+00
 1.0442500e+03  0.0000000e+00  0.0000000e+00
 1.0447500e+03  0.0000000e+00  0.0000000e+00
 1.0452500e+03  0.0000000e+00  0.0000000e+00
 1.0457500e+03  0.0000000e+00  0.0000000e+00
 1.0462500e+03  0.0000000e+00  0.0000000e+00
 1.0467500e+03  0.0000000e+00  0.0000000e+00
 1.0472500e+03  0.0000000e+00  0.0000000e+00
 1.0477500e+03  0.0000000e+00  0.0000000e+00
 1.0482500e+03  0.0000000e+00  0.0000000e+00
 1.0487500e+03  0.0000000e+00  0.0000000e+00
 1.0492500e+03  0.0000000e+00  0.0000000e+00
 1.0497500e+03  0.0000000e+00  0.0000000e+00
 1.0502500e+03  0.0000000e+00  0.0000000e+00
 1.0507500e+03  0.0000000e+00  0.0000000e+00
 1.0512500e+03  0.0000000e+00  0.0000000e+00
 1.0517500e+03  0.0000000e+00  0.0000000e+00
 1.0522500e+03  0.0000000e+00  0.0000000e+00
 1.0527500e+03  0.0000000e+00  0.0000000e+00
 1.0532500e+03  0.0000000e+00  0.0000000e+00
 1.0537500e+03  0.0000000e+00  0.0000000e+00
 1.0542500e+03  0.0000000e+00  0.0000000e+00
 1.0547500e+03  0.0000000e+00  0.0000000e+00
 1.0552500e+03  0.0000000e+00  0.0000000e+00
 1.0557500e+03  0.0000000e+00  0.0000000e+00
 1.0562500e+03  0.0000000e+00  0.0000000e+00
 1.0567500e+03  0.0000000e+00  0.0000000e+00
 1.0572500e+03  0.0000000e+00  0.0000000e+00
 1.0577500e+03  0.0000000e+00  0.0000000e+00
 1.0582500e+03  0.0000000e+00  0.0000000e+00
 1.0587500e+03  0.0000000e+00  0.0000000e+00
 1.0592500e+03  0.0000000e+00  0.0000000e+00
 1.0597500e+03  0.0000000e+00  0.0000000e+00
 1.0602500e+03  0.0000000e+00  0.0000000e+00
 1.0607500e+03  0.0000000e+00  0.0000000e+00
 1.0612500e+03  0.0000000e+00  0.0000000e+00
 1.0617500e+03  0.0000000e+00  0.0000000e+00
 1.0622500e+03  0.0000000e+00  0.0000000e+00
 1.0627500e+03  0.0000000e+00  0.0000000e+00
 1.0632500e+03  0.0000000e+00  0.0000000e+00
 1.0637500e+03  0.0000000e+00  0.0000000e+00
 1.0642500e+03  0.0000000e+00  0.0000000e+00
 1.0647500e+03  0.0000000e+00  0.0000000e+00
 1.0652500e+03  0.0000000e+00  0.0000000e+00
 1.0657500e+03  0.0000000e+00  0.0000000e+00
 1.0662500e+03  0.0000000e+00  0.0000000e+00
 1.0667500e+03  0.0000000e+00  0.0000000e+00
 1.0672500e+03  0.0000000e+00  0.0000000e+00
 1.0677500e+03  0.0000000e+00  0.0000000e+00
 1.0682500e+03  0.0000000e+00  0.0000000e+00
 1.0687500e+03  0.0000000e+00  0.0000000e+00
 1.0692500e+03  0.0000000e+00  0.0000000e+00
 1.0697500e+03  0.0000000e+00  0.0000000e+00
 1.0702500e+03  0.0000000e+00  0.0000000e+00
 1.0707500e+03  0.0000000e+00  0.0000000e+00
 1.0712500e+03  0.0000000e+00  0.0000000e+00
 1.0717500e+03  0.0000000e+00  0.0000000e+00
 1.0722500e+03  0.0000000e+00  0.0000000e+00
 1.0727500e+03  0.0000000e+00  0.0000000e+00
 1.0732500e+03  0.0000000e+00  0.0000000e+00
 1.0737500e+03  0.0000000e+00  0.0000000e+00
 1.0742500e+03  0.0000000e+00  0.0000000e+00
 1.0747500e+03  0.0000000e+00  0.0000000e+00
 1.0752500e+03  0.0000000e+00  0.0000000e+00
 1.0757500e+03  0.0000000e+00  0.0000000e+00
 1.0762500e+03  0.0000000e+00  0.0000000e+00
 1.0767500e+03  0.0000000e+00  0.0000000e+00
 1.0772500e+03  0.0000000e+00  0.0000000e+00
 1.0777500e+03  0.0000000e+00  0.0000000e+00
 1.0782500e+03  0.0000000e+00  0.0000000e+00
 1.0787500e+03  0.0000000e+00  0.0000000e+00
 1.0792500e+03  0.0000000e+00  0.0000000e+00
 1.0797500e+03  0.0000000e+00  0.0000000e+00
 1.0802500e+03  0.0000000e+00  0.0000000e+00
 1.0807500e+03  0.0000000e+00  0.0000000e+00
 1.0812500e+03  0.0000000e+00  0.0000000e+00
 1.0817500e+03  0.0000000e+00  0.0000000e+00
 1.0822500e+03  0.0000000e+00  0.0000000e+00
 1.0827500e+03  0.0000000e+00  0.0000000e+00
 1.0832500e+03  0.0000000e+00  0.0000000e+00
 1.0837500e+03  0.0000000e+00  0.0000000e+00
 1.0842500e+03  0.0000000e+00  0.0000000e+00
 1.0847500e+03  0.0000000e+00  0.0000000e+00
 1.0852500e+03  0.0000000e+00  0.0000000e+00
 1.0857500e+03  0.0000000e+00  0.0000000e+00
 1.0862500e+03  0.0000000e+00  0.0000000e+00
 1.0867500e+03  0.0000000e+00  0.0000000e+00
 1.0872500e+03  0.0000000e+00  0.0000000e+00
 1.0877500e+03  0.0000000e+00  0.0000000e+00
 1.0882500e+03  0.0000000e+00  0.0000000e+00
 1.0887500e+03  0.0000000e+00  0.0000000e+00
 1.0892500e+03  0.0000000e+00  0.0000000e+00
 1.0897500e+03  0.0000000e+00  0.0000000e+00
 1.0902500e+03  0.0000000e+00  0.0000000e+00
 1.0907500e+03  0.0000000e+00  0.0000000e+00
 1.0912500e+03  0.0000000e+00  0.0000000e+00
 1.0917500e+03  0.0000000e+00  0.0000000e+00
 1.0922500e+03  0.0000000e+00  0.0000000e+00
 1.0927500e+03  0.0000000e+00  0.0000000e+00
 1.0932500e+03  0.0000000e+00  0.0000000e+00
 1.0937500e+03  0.0000000e+00  0.0000000e+00
 1.0942500e+03  0.0000000e+00  0.0000000e+00
 1.0947500e+03  0.0000000e+00  0.0000000e+00
 1.0952500e+03  0.0000000e+00  0.0000000e+00
 1.0957500e+03  0.0000000e+00  0.0000000e+00
 1.0962500e+03  0.0000000e+00  0.0000000e+00
 1.0967500e+03  0.0000000e+00  0.0000000e+00
 1.0972500e+03  0.0000000e+00  0.0000000e+00
 1.0977500e+03  0.0000000e+00  0.0000000e+00
 1.0982500e+03  0.0000000e+00  0.0000000e+00
 1.0987500e+03  0.0000000e+00  0.0000000e+00
 1.0992500e+03  0.0000000e+00  0.0000000e+00
 1.0997500e+03  0.0000000e+00  0.0000000e+00
